bird_id,bird_model_id,start_odometer,end_odometer,start_timestamp,end_timestamp,rider_id,rider_age,ride_rating,ride_neighborhood,ride_triggered_maintenance
250,1,518.84,524.41,1522805099,1522808921,62,22,5,santa monica,TRUE
97,1,281.6,286.31,1522724919,1522725899,6,55,1,ucla,FALSE
89,1,441.61,477.43,1522802261,1522810550,51,65,5,hollywood,FALSE
214,2,438.38,475.07,1522748740,1522757650,93,32,1,santa monica,FALSE
470,1,331.59,344.71,1522710195,1522712156,95,64,4,brentwood,TRUE
366,2,349.96,358.87,1522774351,1522775642,81,18,1,santa monica,TRUE
61,1,441.62,475.62,1522832874,1522839131,70,22,2,culver city,FALSE
55,1,652.75,688.23,1522946232,1522956850,50,30,3,downtown,FALSE
369,1,475.41,495.21,1522851899,1522855260,44,24,4,venice,FALSE
26,2,609.48,648.75,1522877034,1522883935,10,36,5,culver city,FALSE
320,2,448.99,470.69,1522715439,1522724662,29,54,5,santa monica,FALSE
421,2,632.32,664.47,1522851726,1522857323,17,27,4,santa monica,FALSE
495,1,523.03,538.81,1522808855,1522813991,7,51,5,venice,TRUE
468,2,281.12,315.33,1522714134,1522718436,21,31,3,hollywood,FALSE
199,2,431.77,445.33,1522757105,1522758747,31,53,4,ucla,TRUE
391,2,337.92,373.45,1522704602,1522711691,93,32,1,downtown,FALSE
103,2,442.93,483.93,1522827680,1522839467,84,49,4,brentwood,FALSE
285,2,446.79,450.91,1522808882,1522809746,54,37,5,downtown,FALSE
441,2,465.01,466.94,1522742828,1522743872,79,33,4,playa vista,FALSE
293,2,454.04,477.27,1522801371,1522807085,23,36,5,ucla,FALSE
257,2,597.95,622.84,1522816980,1522821214,27,53,5,venice,TRUE
26,2,648.75,665.24,1522887426,1522890237,76,48,5,playa vista,FALSE
188,1,190.6,222.4,1522641494,1522645626,92,42,4,echo park,FALSE
234,1,621.93,654.72,1522849079,1522865292,89,24,3,culver city,FALSE
355,1,497.75,525.27,1522820088,1522826268,60,63,5,west hollywood,FALSE
161,2,632.71,664.16,1522871560,1522879285,13,54,5,ucla,FALSE
51,2,284.44,293.61,1522715329,1522717305,40,35,1,playa vista,FALSE
279,2,664.19,707.51,1522818491,1522823736,52,55,5,echo park,FALSE
56,1,312.54,353.2,1522683764,1522691516,60,63,5,venice,FALSE
286,2,671.76,692.16,1522809724,1522816987,64,29,5,brentwood,FALSE
493,2,359.32,371.5,1522744647,1522747260,74,58,5,ucla,FALSE
242,1,733.2,761.59,1522851571,1522859081,46,47,4,ucla,FALSE
447,2,417.31,452.12,1522806764,1522812751,48,52,4,santa monica,FALSE
419,1,529.84,551.26,1522803631,1522806433,34,36,4,venice,FALSE
381,1,428.75,445.15,1522767413,1522772327,55,64,5,playa vista,FALSE
406,2,482.62,487.6,1522816996,1522817715,48,52,5,echo park,TRUE
286,2,692.16,736.29,1522817726,1522825549,28,51,5,pasadena,FALSE
186,1,596.85,606.67,1522808641,1522811682,62,22,2,echo park,FALSE
62,1,356.58,366.56,1522733020,1522734272,64,29,5,culver city,TRUE
181,2,651.55,663.01,1522842664,1522846030,42,28,4,culver city,FALSE
445,2,575.47,613.44,1522781606,1522786495,63,40,4,culver city,TRUE
474,1,403.1,419.36,1522752850,1522757537,38,48,1,west hollywood,FALSE
233,2,553.6,589.67,1522776861,1522784211,62,22,1,echo park,FALSE
372,2,344.27,369.76,1522783854,1522787755,76,48,1,santa monica,FALSE
111,2,575.25,616.8,1522816669,1522822945,15,21,4,hollywood,FALSE
141,2,441.42,464.59,1522783643,1522793318,63,40,5,culver city,FALSE
213,2,518.21,537.97,1522850507,1522857212,83,57,5,hollywood,FALSE
455,2,519.02,529.73,1522884559,1522886017,1,47,1,pasadena,FALSE
45,1,314.75,357.87,1522746997,1522754118,57,51,5,west hollywood,FALSE
421,2,664.47,687.34,1522863960,1522868920,14,41,1,hollywood,TRUE
234,1,654.72,665.58,1522870729,1522872529,13,54,1,pasadena,FALSE
302,1,630,633.66,1522887143,1522887613,34,36,5,santa monica,TRUE
332,1,429.25,440.36,1522756180,1522758719,53,45,5,venice,FALSE
77,2,271.76,307.75,1522734348,1522748328,4,56,5,santa monica,FALSE
343,2,412.56,454.27,1522759612,1522786248,46,47,4,ucla,FALSE
335,1,501.11,530.94,1522788632,1522792895,91,40,2,ucla,FALSE
218,1,477.43,480.87,1522751135,1522751582,56,31,4,pasadena,FALSE
88,2,444.54,486.81,1522748209,1522765877,54,37,5,santa monica,FALSE
168,2,446.17,466.76,1522815227,1522818090,57,51,1,downtown,FALSE
177,1,538.33,544.39,1522820266,1522821074,41,31,2,pasadena,FALSE
82,2,692.51,729.52,1522837513,1522846774,7,51,2,west hollywood,FALSE
402,1,528.2,535.79,1522830944,1522832051,85,59,4,hollywood,TRUE
24,1,544.9,571.99,1522774893,1522784180,9,23,5,playa vista,FALSE
158,1,397.87,432.5,1522735604,1522740032,5,56,2,downtown,FALSE
311,1,358.17,388.2,1522717441,1522721822,17,27,5,pasadena,FALSE
163,1,481.23,517.3,1522791273,1522809783,66,36,1,pasadena,FALSE
131,1,627.75,631.73,1522858784,1522859300,29,54,5,brentwood,TRUE
335,1,530.94,561.08,1522798985,1522805127,0,47,1,ucla,FALSE
473,1,429.57,439.34,1522783185,1522785158,25,50,5,playa vista,FALSE
60,2,628.52,640.42,1522814863,1522818961,71,64,2,echo park,FALSE
19,2,556.4,599.35,1522776713,1522790502,25,50,3,echo park,FALSE
288,1,411.81,439.57,1522739028,1522747638,6,55,4,echo park,FALSE
331,1,247.94,284.31,1522723870,1522741315,67,38,2,ucla,FALSE
438,2,553.95,596.09,1522835969,1522843727,45,33,3,venice,FALSE
479,2,248.87,281.89,1522687521,1522699851,48,52,4,west hollywood,FALSE
262,1,475.5,516.1,1522765694,1522774405,94,52,5,santa monica,FALSE
377,1,537.18,542.19,1522786741,1522787898,86,24,4,brentwood,FALSE
59,1,484.39,521.26,1522807720,1522820259,83,57,4,hollywood,FALSE
64,1,401.09,402.47,1522716344,1522716901,62,22,4,brentwood,FALSE
353,2,364.98,370.06,1522761865,1522763042,89,24,1,playa vista,FALSE
113,1,516.84,543.31,1522824677,1522834186,19,39,2,echo park,FALSE
456,2,494.7,518.13,1522822947,1522827945,90,40,1,playa vista,FALSE
145,2,436.82,448.84,1522769818,1522774705,56,31,5,culver city,FALSE
264,2,442.41,487.18,1522772823,1522780421,86,24,5,west hollywood,TRUE
68,1,469.22,471.56,1522854457,1522855015,56,31,5,hollywood,FALSE
122,2,403.88,425.09,1522797608,1522805230,90,40,3,brentwood,FALSE
291,2,342.05,376.37,1522732426,1522739339,80,35,5,playa vista,TRUE
372,2,369.76,382.91,1522788372,1522791761,20,60,5,west hollywood,FALSE
233,2,589.67,632.08,1522789425,1522795922,72,18,5,playa vista,FALSE
208,2,763.06,786.05,1522866015,1522869385,45,33,4,venice,TRUE
114,1,315.07,353.52,1522745801,1522756411,9,23,4,echo park,FALSE
134,1,432.12,442.27,1522771552,1522773171,94,52,5,pasadena,FALSE
82,2,729.52,732.85,1522850589,1522851221,14,41,5,downtown,FALSE
417,2,554.63,587.98,1522880151,1522887687,39,29,4,pasadena,FALSE
426,1,405.82,415.65,1522816177,1522818423,44,24,5,brentwood,FALSE
349,2,247.19,269.09,1522709583,1522712240,36,55,5,santa monica,TRUE
262,1,516.1,546.83,1522774584,1522792815,96,19,5,hollywood,FALSE
476,2,619.58,641.18,1522809402,1522812477,38,48,4,hollywood,FALSE
271,2,507.92,532.31,1522763595,1522766807,9,23,4,playa vista,FALSE
75,2,562.44,574.37,1522857653,1522859323,69,49,5,santa monica,TRUE
119,1,445.42,483.27,1522776832,1522786295,4,56,2,playa vista,FALSE
495,1,538.81,564.05,1522818668,1522823640,63,40,5,santa monica,FALSE
41,2,582.8,603.52,1522855036,1522860860,40,35,5,ucla,FALSE
325,1,442.78,449.64,1522805337,1522807546,89,24,5,hollywood,FALSE
36,2,307.66,338.63,1522694265,1522699604,53,45,3,downtown,FALSE
35,1,302.43,309.67,1522695666,1522697132,74,58,2,downtown,FALSE
335,1,561.08,573.91,1522806483,1522808614,15,21,4,pasadena,FALSE
374,2,496.41,513.78,1522771867,1522775821,18,55,5,brentwood,FALSE
378,1,403.38,411.04,1522745245,1522748258,70,22,1,ucla,FALSE
344,2,310.07,320.12,1522723781,1522728663,71,64,5,west hollywood,FALSE
262,1,546.83,581.65,1522796010,1522804430,52,55,2,west hollywood,FALSE
283,1,590.8,619.26,1522892893,1522897962,28,51,3,venice,TRUE
13,1,361.55,375.7,1522718313,1522724702,90,40,4,santa monica,FALSE
139,1,440.69,470.24,1522770083,1522777940,65,28,4,pasadena,FALSE
91,1,604.4,628.43,1522832315,1522835284,63,40,5,hollywood,FALSE
442,1,689.95,700.38,1522887153,1522892958,99,54,2,west hollywood,FALSE
188,1,222.4,234.23,1522649116,1522650897,15,21,5,west hollywood,FALSE
192,2,395.76,437.44,1522756271,1522761561,54,37,4,ucla,TRUE
367,1,406.42,407.49,1522787289,1522787536,96,19,2,santa monica,FALSE
334,1,348.13,362.38,1522756919,1522759046,32,62,4,culver city,FALSE
155,2,672.78,703.16,1522879774,1522883950,75,27,5,santa monica,FALSE
243,1,520.1,527.79,1522777629,1522778626,6,55,4,culver city,TRUE
8,1,381.03,416.04,1522703320,1522709139,50,30,5,west hollywood,FALSE
80,2,517.29,553.61,1522807698,1522813800,63,40,3,ucla,TRUE
193,1,495.61,520.44,1522811768,1522814796,67,38,4,venice,TRUE
200,1,347.2,366.67,1522718738,1522724272,11,64,5,ucla,FALSE
464,1,401.43,414.4,1522782009,1522785551,92,42,5,venice,TRUE
227,2,399.57,406.26,1522678003,1522679770,36,55,5,pasadena,FALSE
284,2,523.79,563.31,1522776774,1522785240,23,36,5,ucla,FALSE
19,2,599.35,639.79,1522793414,1522820369,0,47,5,santa monica,FALSE
113,1,543.31,550.24,1522836549,1522837877,57,51,4,venice,FALSE
431,1,360.63,363.72,1522760414,1522761605,22,59,5,echo park,FALSE
239,1,417.58,446.01,1522784552,1522790237,91,40,2,brentwood,TRUE
312,1,522.47,545.25,1522794241,1522801015,26,38,5,ucla,FALSE
79,1,354.85,379.38,1522729647,1522735855,80,35,5,ucla,FALSE
112,2,453.45,465.67,1522787696,1522790378,34,36,3,hollywood,FALSE
405,1,535.38,551.12,1522709511,1522713100,5,56,4,west hollywood,TRUE
387,2,453.3,462.89,1522790415,1522792356,65,28,4,playa vista,FALSE
154,1,324.67,336.27,1522736100,1522738415,68,59,5,hollywood,FALSE
77,2,307.75,319.09,1522755249,1522757606,61,45,4,pasadena,FALSE
303,2,603.64,643.23,1522859756,1522870226,86,24,3,hollywood,TRUE
72,1,383.46,424.03,1522741060,1522755474,6,55,2,brentwood,FALSE
35,1,309.67,324.49,1522703756,1522708918,21,31,5,brentwood,FALSE
410,1,245.71,287.77,1522684278,1522693024,72,18,5,brentwood,TRUE
108,1,402.56,418.99,1522731229,1522737620,99,54,4,downtown,FALSE
424,1,420.2,460.62,1522746107,1522757750,13,54,2,west hollywood,FALSE
427,2,694.1,710.72,1522859792,1522865037,72,18,5,santa monica,TRUE
385,1,514.36,523.03,1522810448,1522812006,97,49,3,santa monica,TRUE
105,2,506.51,534.42,1522801968,1522807951,64,29,4,culver city,FALSE
462,1,370.13,415.06,1522790294,1522802078,33,34,5,venice,FALSE
14,1,346.06,386.55,1522756519,1522762758,90,40,4,playa vista,FALSE
314,1,451.12,471.54,1522768612,1522773134,77,55,4,pasadena,FALSE
114,1,353.52,391.69,1522760377,1522766687,49,29,5,brentwood,FALSE
65,1,353.54,366.3,1522733022,1522735110,44,24,4,brentwood,FALSE
447,2,452.12,492.96,1522817496,1522823680,89,24,5,santa monica,TRUE
22,2,479.14,519.68,1522774013,1522781457,0,47,3,culver city,FALSE
94,2,512.04,520.64,1522803628,1522805000,87,44,5,west hollywood,TRUE
191,1,309.38,317.08,1522699463,1522702346,52,55,5,culver city,TRUE
250,1,524.41,536.21,1522812529,1522814469,51,65,4,downtown,FALSE
186,1,606.67,637.57,1522812384,1522820135,96,19,4,culver city,FALSE
333,2,441.68,454.06,1522773356,1522777065,44,24,2,culver city,FALSE
293,2,477.27,505.12,1522812763,1522825396,87,44,1,playa vista,FALSE
192,2,437.44,455.07,1522763450,1522765751,33,34,4,playa vista,TRUE
207,1,593.84,608.82,1522859847,1522865102,50,30,5,ucla,FALSE
235,2,522.12,554.72,1522791424,1522795732,76,48,3,west hollywood,FALSE
372,2,382.91,427.03,1522792702,1522798173,78,55,5,west hollywood,FALSE
325,1,449.64,475.76,1522812555,1522816811,27,53,4,brentwood,FALSE
249,1,579.2,607.31,1522815839,1522824691,30,24,4,pasadena,FALSE
79,1,379.38,421.76,1522736487,1522742158,88,35,1,brentwood,TRUE
303,2,643.23,687.89,1522872316,1522878702,32,62,5,hollywood,FALSE
48,1,254.47,288.52,1522736616,1522741151,13,54,4,downtown,TRUE
367,1,407.49,416.18,1522789273,1522791443,40,35,1,downtown,FALSE
496,2,593.97,621.66,1522779607,1522789673,31,53,5,west hollywood,FALSE
475,2,377.72,412.26,1522749795,1522754866,1,47,1,santa monica,FALSE
189,2,375.74,394.9,1522815285,1522822938,27,53,4,ucla,FALSE
329,1,550.57,559.04,1522783371,1522785219,48,52,5,echo park,FALSE
340,1,792.69,796.82,1522870614,1522872775,29,54,2,pasadena,FALSE
65,1,366.3,373.32,1522738850,1522740241,6,55,5,echo park,FALSE
242,1,761.59,792.61,1522863614,1522875977,66,36,4,brentwood,FALSE
181,2,663.01,678.19,1522850675,1522853343,19,39,5,santa monica,TRUE
379,2,492.51,533.7,1522747426,1522760908,80,35,4,west hollywood,FALSE
323,2,629.1,659.01,1522851361,1522856315,12,51,5,culver city,FALSE
13,1,375.7,412.45,1522731447,1522736643,25,50,1,brentwood,FALSE
417,2,587.98,604.99,1522889114,1522895885,22,59,4,downtown,FALSE
37,1,553.56,581.18,1522782894,1522789556,69,49,5,hollywood,FALSE
478,1,502.64,524.51,1522797606,1522806262,71,64,3,santa monica,FALSE
69,1,365.82,383.71,1522719837,1522722762,30,24,5,playa vista,TRUE
11,1,601.11,638.57,1522850985,1522858896,20,60,1,hollywood,FALSE
100,1,762.94,792.93,1522884330,1522889394,78,55,3,brentwood,TRUE
123,1,572.74,596.05,1522746047,1522752719,19,39,1,downtown,FALSE
494,1,322.51,351.47,1522762170,1522765846,60,63,5,downtown,FALSE
480,2,752.13,788.57,1522877780,1522883969,72,18,3,echo park,FALSE
304,2,505.71,508.24,1522785110,1522786005,0,47,4,echo park,FALSE
381,1,445.15,482.34,1522774743,1522797298,51,65,4,ucla,FALSE
66,2,262.91,277.07,1522700883,1522702737,37,63,4,echo park,FALSE
294,1,309.63,347.08,1522720936,1522726485,9,23,1,ucla,TRUE
10,2,578.63,603.8,1522819875,1522832426,66,36,5,brentwood,FALSE
416,2,578.94,585.77,1522843950,1522845734,4,56,5,venice,FALSE
383,2,573.98,585.93,1522805680,1522807537,54,37,5,pasadena,TRUE
258,2,579.92,618.09,1522835589,1522842907,8,33,4,west hollywood,TRUE
346,1,445.5,477.58,1522738102,1522747308,61,45,4,brentwood,TRUE
285,2,450.91,486.63,1522812348,1522817070,68,59,5,culver city,TRUE
364,2,576.55,596.46,1522823020,1522830584,60,63,5,venice,FALSE
134,1,442.27,452.06,1522779014,1522782109,97,49,5,pasadena,FALSE
271,2,532.31,555.95,1522770596,1522775534,60,63,5,downtown,FALSE
225,1,516.94,546.31,1522838831,1522847647,44,24,4,playa vista,FALSE
226,2,487.92,503.02,1522816457,1522821285,76,48,5,venice,FALSE
469,1,349.91,370.43,1522769935,1522775686,92,42,1,ucla,FALSE
217,1,409.76,435.74,1522784326,1522801809,17,27,3,playa vista,TRUE
416,2,585.77,608.64,1522845789,1522850675,16,21,5,hollywood,FALSE
441,2,466.94,471.46,1522748238,1522748959,29,54,4,ucla,FALSE
324,1,414.56,458.4,1522696574,1522714405,11,64,3,playa vista,TRUE
89,1,477.43,483.72,1522812113,1522814471,0,47,4,west hollywood,FALSE
9,1,596.62,620.03,1522854711,1522868515,94,52,3,brentwood,FALSE
321,1,521.32,546.44,1522775491,1522779661,91,40,4,west hollywood,FALSE
446,1,670.52,684.79,1522917228,1522922181,24,21,4,brentwood,FALSE
250,1,536.21,570.4,1522816008,1522822987,46,47,2,hollywood,FALSE
174,2,449.23,461.66,1522755159,1522759917,73,20,5,culver city,FALSE
3,2,363.84,400.39,1522707773,1522712536,19,39,4,pasadena,FALSE
42,2,426.21,467.34,1522777777,1522783506,13,54,5,west hollywood,TRUE
67,1,502.7,531.12,1522776725,1522781050,92,42,4,downtown,FALSE
99,1,578.16,598.75,1522891806,1522895707,89,24,5,echo park,FALSE
155,2,703.16,707.06,1522890387,1522890952,84,49,1,pasadena,FALSE
215,1,478.46,518.56,1522793510,1522799851,26,38,4,hollywood,TRUE
19,2,639.79,657.98,1522827075,1522830835,74,58,1,pasadena,FALSE
418,1,456.04,484.46,1522801741,1522806974,75,27,5,west hollywood,FALSE
304,2,508.24,551.15,1522789599,1522804885,26,38,5,west hollywood,FALSE
115,2,388.72,399.85,1522699908,1522701637,21,31,5,venice,TRUE
120,1,351.78,376.58,1522764938,1522769572,27,53,5,west hollywood,FALSE
199,2,445.33,473.36,1522761523,1522777095,57,51,5,downtown,FALSE
360,1,314.9,351.9,1522671679,1522679003,80,35,1,downtown,FALSE
255,1,570.71,602.06,1522771467,1522778343,82,37,5,hollywood,FALSE
334,1,362.38,389.88,1522762645,1522766671,62,22,1,echo park,FALSE
129,1,585.74,599.99,1522866215,1522869425,35,52,4,brentwood,TRUE
316,2,580.39,603.69,1522861404,1522876108,11,64,5,pasadena,FALSE
113,1,550.24,554.14,1522842892,1522845110,32,62,5,santa monica,FALSE
119,1,483.27,527.75,1522791419,1522799065,85,59,5,santa monica,FALSE
404,1,325.44,353.67,1522676892,1522680875,9,23,4,hollywood,TRUE
320,2,470.69,472.68,1522731223,1522731766,3,18,5,playa vista,FALSE
144,2,552.06,575.28,1522779377,1522782837,63,40,5,hollywood,FALSE
149,2,383.6,406.57,1522724685,1522728864,41,31,5,brentwood,FALSE
231,1,513.1,548.87,1522824710,1522829765,21,31,3,downtown,FALSE
298,2,281.8,285.26,1522734557,1522735246,79,33,5,culver city,FALSE
228,1,502.59,527.16,1522781640,1522784877,38,48,1,downtown,FALSE
152,1,506.51,510.02,1522732803,1522733841,21,31,4,downtown,FALSE
318,2,352.34,365.78,1522744558,1522746483,58,58,4,brentwood,FALSE
90,1,372.26,386.14,1522751460,1522754200,2,64,2,echo park,TRUE
494,1,351.47,396.32,1522765941,1522772031,56,31,4,pasadena,TRUE
161,2,664.16,696.27,1522882885,1522897380,52,55,4,culver city,FALSE
402,1,535.79,557.3,1522836724,1522845750,92,42,5,echo park,FALSE
243,1,527.79,550.04,1522783824,1522787199,40,35,4,venice,TRUE
223,1,519.23,531.67,1522813213,1522814732,11,64,1,downtown,FALSE
129,1,599.99,633.24,1522870467,1522882019,59,36,1,venice,FALSE
63,1,630.12,658.83,1522875082,1522880721,48,52,5,hollywood,FALSE
366,2,358.87,372.04,1522779743,1522781583,9,23,5,venice,TRUE
251,2,526.77,530.14,1522818620,1522819489,42,28,1,pasadena,FALSE
3,2,400.39,411.5,1522712660,1522715956,33,34,2,santa monica,FALSE
454,2,447.53,465.47,1522787086,1522791049,88,35,5,echo park,FALSE
139,1,470.24,513.05,1522783409,1522788738,45,33,4,hollywood,TRUE
364,2,596.46,604.98,1522833254,1522835243,91,40,5,playa vista,FALSE
147,1,495.26,528.91,1522792215,1522799194,24,21,4,hollywood,FALSE
387,2,462.89,470.69,1522794334,1522796353,97,49,2,culver city,FALSE
229,1,434.88,458.03,1522779370,1522782630,37,63,5,venice,FALSE
65,1,373.32,375.79,1522743461,1522744684,73,20,5,venice,FALSE
236,2,355.65,365.41,1522681213,1522682988,68,59,5,ucla,TRUE
94,2,520.64,560.35,1522807817,1522814575,26,38,5,venice,FALSE
165,2,577.71,603.29,1522860973,1522867292,47,41,4,venice,FALSE
45,1,357.87,367.77,1522757754,1522758957,8,33,4,downtown,FALSE
403,1,440.91,465.04,1522751687,1522755117,28,51,4,brentwood,TRUE
280,1,545.23,568.52,1522866368,1522869167,22,59,5,santa monica,FALSE
80,2,553.61,564.99,1522815458,1522816920,32,62,4,venice,TRUE
373,1,360.3,366.66,1522709405,1522710921,66,36,1,west hollywood,FALSE
150,1,502.03,539.46,1522789359,1522801032,13,54,4,downtown,FALSE
265,1,614.95,632.05,1522828936,1522835649,93,32,1,downtown,FALSE
28,1,395.13,404.06,1522731033,1522733383,8,33,5,hollywood,FALSE
91,1,628.43,641.21,1522842475,1522844716,93,32,1,downtown,FALSE
19,2,657.98,669.17,1522835580,1522839745,22,59,5,ucla,FALSE
28,1,404.06,437.39,1522737044,1522742652,79,33,2,hollywood,FALSE
220,1,372.77,388.15,1522753477,1522755939,27,53,5,culver city,TRUE
174,2,461.66,500.87,1522761165,1522777187,53,45,4,echo park,FALSE
434,1,371.76,412.02,1522761681,1522768095,85,59,5,pasadena,FALSE
233,2,632.08,646.57,1522800041,1522802967,34,36,5,playa vista,FALSE
35,1,324.49,336.98,1522712914,1522716308,61,45,4,pasadena,FALSE
287,1,347.11,353.93,1522757601,1522759171,26,38,5,venice,FALSE
313,1,502.37,505,1522784204,1522784610,10,36,2,pasadena,FALSE
95,2,421.95,427.44,1522811089,1522812240,45,33,5,downtown,FALSE
430,2,308.85,314.19,1522665183,1522666082,26,38,5,downtown,TRUE
336,1,474.52,507.44,1522759439,1522763678,73,20,4,pasadena,TRUE
328,2,310.68,326.74,1522746524,1522748876,24,21,2,downtown,TRUE
206,2,533.35,536.31,1522777319,1522777728,14,41,1,echo park,TRUE
217,1,435.74,458.32,1522803795,1522807971,23,36,2,echo park,FALSE
104,1,453.46,486.4,1522799682,1522805552,43,36,5,ucla,FALSE
343,2,454.27,471.96,1522786992,1522789262,39,29,1,ucla,TRUE
339,1,287.7,318.49,1522725543,1522730516,84,49,2,brentwood,FALSE
382,1,612.72,637.94,1522802792,1522812057,96,19,1,echo park,FALSE
291,2,376.37,409.98,1522741720,1522763066,54,37,5,echo park,FALSE
382,1,637.94,660.28,1522816342,1522820441,47,41,1,santa monica,TRUE
227,2,406.26,409.39,1522680460,1522681989,47,41,5,ucla,FALSE
368,1,484.3,491.62,1522769380,1522770748,19,39,4,downtown,TRUE
145,2,448.84,456.31,1522780973,1522781928,84,49,5,venice,FALSE
444,1,544.42,574.04,1522790893,1522800943,59,36,3,pasadena,FALSE
190,1,291.2,325.97,1522696002,1522700779,19,39,5,west hollywood,FALSE
12,1,415.5,457.42,1522766579,1522772975,8,33,1,playa vista,TRUE
292,1,236.02,260.96,1522682119,1522690988,82,37,5,hollywood,FALSE
406,2,487.6,509.83,1522821172,1522827497,65,28,3,echo park,FALSE
54,2,414.05,438.99,1522737135,1522741041,35,52,5,west hollywood,FALSE
297,1,617.25,632.9,1522804383,1522807911,53,45,4,venice,FALSE
11,1,638.57,668.79,1522865605,1522872465,57,51,2,pasadena,TRUE
